,Product,Unit Price,Category
2887,"TRUST POTENTE SET DI ALTOPARLANTI 2.1 PER PC, LAPTOP, TV, SMARTPHONE E TABLET","79,90€",Accessori Informatica
2888,TRUST TYTAN 2.1 SPEAKER SET,"74,90€",Accessori Informatica
2889,FELLOWES SALVIETTE PULIZIA SCHERMO TUBO 100 PZ.,"4,99€",Accessori Informatica
2890,LOGITECH WIRELESS COMBO MK270,"34,90€",Accessori Informatica
2891,TRUST PRIMO 70W LAPT CHRG,"24,99€",Accessori Informatica
2892,HAMA 54777,"12,99€",Accessori Informatica
2893,LOGITECH Z200 MULTIMEDIA SPEAKERS,"39,99€",Accessori Informatica
2894,LOGITECH Z150 MULTIMEDIA SPEAKERS,"29,90€",Accessori Informatica
2895,SHARP EL233SB,"5,69€",Accessori Informatica
2896,SHARP EL379SB,"8,99€",Accessori Informatica
2897,MICROSOFT U7Z00004,"14,99€",Accessori Informatica
2898,MICROSOFT U7Z00014,"14,90€",Accessori Informatica
2899,MICROSOFT N9Z00013,"34,90€",Accessori Informatica
2900,FELLOWES TALIERINA A LAMA ROTANTE NEUTRON A4,"29,99€",Accessori Informatica
2901,VIVANCO 45298,"7,99€",Accessori Informatica
2902,"TRUST PRIMO FOL CASE F/7-8""TB","9,90€",Accessori Informatica
2903,LOGITECH WIRELESS MOUSE M280,"34,99€",Accessori Informatica
2904,"ALPHA ELETTRONICA CAVO AUDIO 2X RCA - 2XRCA CAVO 1,5MPOLYB","1,90€",Accessori Informatica
2905,"ALPHA ELETTRONICA CAVO DA RCAVD-2AU A RCAVD-2AU 1,5MPOLYB","3,70€",Accessori Informatica
2906,HAMA 123900,"19,99€",Accessori Informatica
2907,LOGITECH GAMING MOUSE G300S,"34,99€",Accessori Informatica
2908,TRUST ARYS 2.0 SPEAKER SET,"33,90€",Accessori Informatica
2909,LOGITECH G402 HYPERION FURY FPS,"44,99€",Accessori Informatica
2910,TRUST AVORA 2.1 USB SPKR SET,"22,90€",Accessori Informatica
2911,MICROSOFT GU500010,"119,90€",Accessori Informatica
2912,"TUCANO COMP. COMFORTS - BORSA IDEA PC 15.6"" + MOUSE","29,90€",Accessori Informatica
2913,MICROSOFT PY900009,"39,99€",Accessori Informatica
2914,"TUCANO FORTE - ZAINO NOTEBOOK 15.6""MACBOOK PRO 15"" RETINA","39,90€",Accessori Informatica
2915,"TUCANO SVOLTA S - BORSA SLIM NOTEBOOK 13.3"" E 14""","24,99€",Accessori Informatica
2916,LOGITECH WIRELESS TOUCH K400 PLUS,"49,90€",Accessori Informatica
2917,LOGITECH WIRELESS TOUCH K400 PLUS,"29,99€",Accessori Informatica
2918,TRUST TYPE-C TO USB3 CONVERTER,"9,99€",Accessori Informatica
2919,LOGITECH BT MULTI DEVICE K380 DARK,"44,99€",Accessori Informatica
2920,TRUST GEL MOUSE PAD,"9,99€",Accessori Informatica
2921,TRUST GEL MOUSE PAD,"9,99€",Accessori Informatica
2922,"TUCANO CUSTODIA IN NEOPRENE PER NOTEBOOK 11.6""/12.5""","21,90€",Accessori Informatica
2923,"TUCANO CUSTODIA IN NEOPRENE PER NOTEBOOK 11.6""/12.5""","14,99€",Accessori Informatica
2924,TP-LINK UE300 USB 3.0 TO ETHERNET ADAPTER,"19,90€",Accessori Informatica
2925,"AREA CUSTODIA UNIVERSALE TABLET FINO A 7""","7,99€",Accessori Informatica
2926,"TUCANO COLORE - FOLDER COLORE PC/UB 15.6"" VERDE","19,99€",Accessori Informatica
2927,LOGITECH C270 HD WEBCAM,"28,90€",Accessori Informatica
2928,LOGITECH H151 STEREO HEADSET,"24,99€",Accessori Informatica
2929,LOGITECH WIRELESS MOUSE M185,"14,99€",Accessori Informatica
2930,LOGITECH WIRELESS MOUSE M185,"14,99€",Accessori Informatica
2931,TRUST GXT322C GAMING HDST-CAMO,"29,99€",Accessori Informatica
2932,TRUST ASTO SOUNDBAR PC SPKR,"29,99€",Accessori Informatica
2933,SITECOM CN-352,"39,99€",Accessori Informatica
2934,SITECOM CN-355,"34,99€",Accessori Informatica
2935,"TRUST PRIMO 15.6"" SLEEVE BLK","14,90€",Accessori Informatica
2936,"TRUST PRIMO 13.3"" SLEEVE BLK","14,90€",Accessori Informatica
2937,"TRUST PRIMO 11.6"" SLEEVE BLK","9,99€",Accessori Informatica
2938,LOGITECH M170 GREY,"12,99€",Accessori Informatica
2939,LOGITECH MK235 WIRELESS COMBO,"34,90€",Accessori Informatica
2940,LOGITECH M171 BLACK,"12,90€",Accessori Informatica
2941,LOGITECH M171 BLU,"12,90€",Accessori Informatica
2942,LOGITECH M171 RED,"12,90€",Accessori Informatica
2943,TRUST PRIMO CARRY BAG F/16,"14,90€",Accessori Informatica
2944,TRUST TYTAN 2.0 SPK SET USB,"44,99€",Accessori Informatica
2945,NILOX NXA020611,"3,60€",Accessori Informatica
2946,ALPHA ELETTRONICA CAVO SP USB A-SP USB B 2.0 3M NERO POLYB,"4,90€",Accessori Informatica
2947,ALPHA ELETTRONICA CAVO SP USB A-SP USB B 2.0 3M BIANCO PB,"4,90€",Accessori Informatica
2948,"TUCANO BORSA SLIM PER NOTEBOOK 13.3"" E 14""","19,99€",Accessori Informatica
2949,CELLULAR LINE CLICK CASE - TABLET FINO A 11'' CUSTODIA PER TABLET UNIVERSALE CON FUNZIONE STAND,"14,99€",Accessori Informatica
2950,HAMA USB SMARTCARD,"19,99€",Accessori Informatica
2951,HAMA USB SMARTCARD,"24,99€",Accessori Informatica
2952,LOGITECH M220 SILENT NERO,"27,90€",Accessori Informatica
2953,TRUST PRIMO DESK MIC,"10,99€",Accessori Informatica
2954,HAMA USB 3.0 M.CARDR.,"14,99€",Accessori Informatica
2955,NACON PCMM-400,"19,99€",Accessori Informatica
2956,TRUST GXT752 MOUSEPAD M,"9,99€",Accessori Informatica
2957,TRUST GXT754 MOUSEPAD L,"14,90€",Accessori Informatica
2958,TRUST GXT758 MOUSEPAD XXL,"29,90€",Accessori Informatica
2959,LOGITECH M330 SILENT PLUS NERO,"44,90€",Accessori Informatica
2960,LOGITECH M220 SILENT ROSSO,"19,99€",Accessori Informatica
2961,TRUST PRIMO HEADSET,"8,90€",Accessori Informatica
2962,"TUCANO CUSTODIA IN NEOPRENE PER MACBOOK PRO 13"" LATE 2016","36,90€",Accessori Informatica
2963,CANON RP-108,"39,90€",Accessori Informatica
2964,SHARP ELW531TGBWH,"34,99€",Accessori Informatica
2965,HAMA DISPLAY PORT-HDMI,"29,99€",Accessori Informatica
2966,CASIO CALCOLATRICE MINI SCRIVENTE CON DISPLAY A 12 CIFRE.,"61,90€",Accessori Informatica
2967,"TUCANO CUSTODIA NOTEBOOK 13""/14""","26,90€",Accessori Informatica
2968,"TUCANO CUSTODIA NOTEBOOK 13""/14""","26,90€",Accessori Informatica
2969,"TUCANO CUSTODIA NOTEBOOK 15""/16""","29,90€",Accessori Informatica
2970,"TUCANO CUSTODIA NOTEBOOK 15""/16""","29,90€",Accessori Informatica
2971,TUCANO FACILE PLUS,"26,90€",Accessori Informatica
2972,TUCANO FACILE PLUS,"24,99€",Accessori Informatica
2973,TUCANO FACILE PLUS,"32,90€",Accessori Informatica
2974,TUCANO FACILE PLUS,"32,90€",Accessori Informatica
2975,"TRUST LETTORE DI SCHEDE DI MEMORIA RAPIDO (USB 3.2) E COMPATIBILE, PER VISUALIZZARE E TRASFERIRE VELOCEMENTE FILE","15,90€",Accessori Informatica
2976,TRUST 1000VA UPS 2XWALLSCKT IT,"89,99€",Accessori Informatica
2977,LOGITECH UNIVERSAL FOLIO,"59,90€",Accessori Informatica
2978,APPLE MQ092ZM/A,"59,00€",Accessori Informatica
2979,CASE LOGIC CL1286,"19,90€",Accessori Informatica
2980,TRUST COMODO MOUSE WIRELESS CON AVANZATI TESTI SILENZIOSI,"12,99€",Accessori Informatica
2981,HP MOUSE SPECTRE 500,"39,99€",Accessori Informatica
2982,TRUST CARICABATTERIE UNIVERSALE DA 70 W PER LAPTOP. FUNZIONA PRATICAMENTE CON QUALSIASI LAPTOP,"29,90€",Accessori Informatica
2983,TRUST PRIMO 90W-19V LPTP CHRGR,"44,90€",Accessori Informatica
2984,TUCANO BORSA IDEA,"29,90€",Accessori Informatica
2985,TUCANO BORSA IDEA,"29,90€",Accessori Informatica
2986,TRUST GXT1160 VERO STRM WEBC,"59,99€",Accessori Informatica
2987,ALPHA ELETTRONICA CAVO TV M-F NERO + ADATT.M-M 2M POLYBAG,"2,40€",Accessori Informatica
2988,ALPHA ELETTRONICA CAVO TV M-F BIANCO+ADATT.M-M 2M POLYBAG,"2,40€",Accessori Informatica
2989,TRUST GXT180 KUSAN GAM MSE,"39,99€",Accessori Informatica
2990,TRUST MOUSE DA GIOCO WIRELESS CON 6 PULSANTI SENSIBILISSIMI,"7,99€",Accessori Informatica
2991,TRUST CARICABATTERIE UNIVERSALE DA 45 W PER LAPTOP. FUNZIONA PRATICAMENTE CON QUALSIASI LAPTOP,"24,90€",Accessori Informatica
2992,CASIO MS-20UC BK,"15,90€",Accessori Informatica
2993,CASIO MS-20UC WE,"15,90€",Accessori Informatica
2994,CASIO MS-20UC GN,"15,90€",Accessori Informatica
2995,CASIO SL-310UC BK,"11,90€",Accessori Informatica
2996,CASIO SL-310UC WE,"11,90€",Accessori Informatica
2997,CASIO SL-310UC LB,"11,90€",Accessori Informatica
2998,CASIO FR2650RC,"77,90€",Accessori Informatica
2999,TRUST YVI FX WIRLSS MSE BLACK,"14,99€",Accessori Informatica
3000,TUCANO DARK,"29,99€",Accessori Informatica
3001,TUCANO DARK COLOR SLIM BAG,"29,99€",Accessori Informatica
3002,TUCANO DARK COLOR SLIM BAG,"29,99€",Accessori Informatica
3003,TUCANO SMILZA BORSA SLIM,"34,90€",Accessori Informatica
3004,TUCANO MINILUX,"14,99€",Accessori Informatica
3005,WACOM INTUOS MEDIUM BLUETOOTH BLACK,"159,99€",Accessori Informatica
3006,WACOM INTUOS SMALL BLUETOOTH BLACK,"99,90€",Accessori Informatica
3007,TUCANO BORSA PER PC + MOUSE,"29,90€",Accessori Informatica
3008,TRUST NOMA HEADPHNS DENIM WOOD,"14,99€",Accessori Informatica
3009,"EKON CAVO DI RETE PER PC UTP, CAT 6, CROSS-OVER, CONNETTORI RJ45, COLORE BLU, LUNGO 3 M","14,99€",Accessori Informatica
3010,"EKON ADATTATORE MINI DISPLAYPORT MASCHIO A VGA FEMMINA, COLORE BIANCO","19,99€",Accessori Informatica
3011,EKON ADATTATORE MINI DISPLAYPORT MASCHIO A HDMI FEMMINA,"19,99€",Accessori Informatica
3012,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE GRIGIO, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 10 M","19,99€",Accessori Informatica
3013,"EKON CAVO DI RETE PER PC UTP CAT 5E, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 1 M","6,99€",Accessori Informatica
3014,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE GRIGIO, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 1,8 M","9,99€",Accessori Informatica
3015,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE GRIGIO, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 3 M","12,99€",Accessori Informatica
3016,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE GRIGIO, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 5 M","14,99€",Accessori Informatica
3017,"EKON CAVO DI RETE PER PC UTP, CAT 6, CONNETTORI RJ45, COLORE NERO, LUNGO 1,8 M","12,99€",Accessori Informatica
3018,"EKON CAVO DI RETE PER PC UTP, CAT 6, CONNETTORI RJ45, COLORE NERO, LUNGO 3 M","16,99€",Accessori Informatica
3019,"EKON CAVO DI RETE PER PC UTP, CAT 6, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 5 M","19,99€",Accessori Informatica
3020,"EKON CAVO DI ALIMENTAZIONE CON PRESA SCHUKO E PRESA TRIPOLARE A FARFALLA, COLORE NERO, LUNGO 1,5 M","12,99€",Accessori Informatica
3021,"EKON CAVO DA USB TIPO A MASCHIO A USB TIPO B MASCHIO, COLORE NERO, LUNGO 1,8 M","7,99€",Accessori Informatica
3022,"EKON PROLUNGA USB 2.0 CON CONNETTORE TIPO A MASCHIO E CONNETTORE TIPO A FEMMINA, COLORE NERO, LUNGO 1,8 M","9,99€",Accessori Informatica
3023,"EKON CAVO DA USB TIPO A MASCHIO A USB TIPO B MASCHIO, COLORE NERO, LUNGO 3 M","9,99€",Accessori Informatica
3024,"EKON PROLUNGA USB 2.0 CON CONNETTORE TIPO A MASCHIO E CONNETTORE TIPO A FEMMINA, COLORE NERO, LUNGO 3 M","14,99€",Accessori Informatica
3025,"EKON CAVO USB 3.0 CON CONNETTORE TIPO A MASCHIO - MASCHIO, COLORE NERO, LUNGO 1,8 M","14,99€",Accessori Informatica
3026,"EKON CAVO USB 3.0 CON CONNETTORE TIPO A MASCHIO E CONNETTORE MICRO-USB TIPO B MASCHIO, COLORE NERO, LUNGO 1 M","19,99€",Accessori Informatica
3027,"EKON CAVO CON CONNETTORI USB 2.0 TIPO A MASCHIO E MICRO-USB MASCHIO, COLORE NERO, LUNGO 1,8 M","12,99€",Accessori Informatica
3028,"EKON CAVO CON CONNETTORI USB TIPO A MASCHIO E MINI-USB MASCHIO, COLORE NERO, LUNGO 1,8 M","12,99€",Accessori Informatica
3029,"EKON CAVO VGA 15 PIN MASCHIO A VGA 15 PIN MASCHIO, COLORE NERO, LUNGO 1,5 M.","16,99€",Accessori Informatica
3030,"EKON CAVO VGA 15 PIN MASCHIO A VGA 15 PIN MASCHIO, COLORE NERO, LUNGO 3 M.","24,95€",Accessori Informatica
3031,"EKON CAVO DA USB TIPO A MASCHIO A USB TIPO B MASCHIO, COLORE NERO, LUNGO 1,5 M","5,99€",Accessori Informatica
3032,"EKON ADATTATORE HDMI MASCHIO A VGA FEMMINA CON CONNETTORE JACK 3,5 MM, PLACCATO ORO, COLORE NERO","29,90€",Accessori Informatica
3033,"EKON ADATTATORE DVI-I MASCHIO A VGA FEMMINA, CON CONNETTORI PLACCATI ORO, COLORE NERO","14,99€",Accessori Informatica
3034,"EKON CAVO DI RETE PER PC CAT 6 COLORE GRIGIO, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 10 M","24,99€",Accessori Informatica
3035,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE GRIGIO, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 2 M","6,99€",Accessori Informatica
3036,"EKON CAVO DI ALIMENTAZIONE CON PRESA SCHUKO E PRESA IEC, COLORE NERO, LUNGO 1,5 M","12,99€",Accessori Informatica
3037,"EKON PROLUNGA DI 1,8 M CON CONNETTORI MASCHIO – FEMMINA USB 3.0 TIPO A","16,99€",Accessori Informatica
3038,"EKON CAVO VGA PER MONITOR 15 PIN MASCHIO A VGA 15 PIN FEMMINA, COLORE NERO, LUNGO 1,5 M","12,99€",Accessori Informatica
3039,"EKON SPRAY DUSTER PER ELIMINARE LA POLVERE DA TASTIERE, PC E STAMPANTI, 400 ML","9,90€",Accessori Informatica
3040,"EKON CAVO DI RETE PER PC UTP CAT. 5E CON CONNETTORI RJ45, RETRATTILE, LUNGHEZZA 1 M, COLORE NERO","16,99€",Accessori Informatica
3041,"XTREME CAVO STAMPANTE 1,50 MT","2,99€",Accessori Informatica
3042,EKON ADATTATORE TYPE-C MASCHIO A HDMI FEMMINA,"39,90€",Accessori Informatica
3043,CANON P1DTSCII,"19,99€",Accessori Informatica
3044,CASIO FX-220PLUS-2,"10,90€",Accessori Informatica
3045,SITECOM CN-371,"29,99€",Accessori Informatica
3046,ISNATCH DD6001S - DISTRUGGI DOCUMENTI,"39,90€",Accessori Informatica
3047,LOGITECH STEREO HEADSET H111,"19,90€",Accessori Informatica
3048,LOGITECH G305,"49,99€",Accessori Informatica
3049,TUCANO GANCIO,"79,90€",Accessori Informatica
3050,TUCANO SCRIVO,"59,90€",Accessori Informatica
3051,CELLULAR LINE 46508,"6,99€",Accessori Informatica
3052,CELLULAR LINE 47503,"7,99€",Accessori Informatica
3053,CELLULAR LINE 47504,"7,99€",Accessori Informatica
3054,TRUST GEMI RGB 2.0 SPKR ST BLK,"19,90€",Accessori Informatica
3055,TRUST GXT133 LOCX GAMING MOUSE,"24,90€",Accessori Informatica
3056,TRUST SUMMA PD3.0 USB-C CHRG 18W,"7,99€",Accessori Informatica
3057,TRUST GXT101P GAV PNK GAM MSE,"14,99€",Accessori Informatica
3058,TRUST ARYS CMPCT RGB 2.0 SPKST,"29,99€",Accessori Informatica
3059,HAMLET BARCODE SCANNER LASER 1D USB PER CODICI LINEARI,"39,99€",Accessori Informatica
3060,SENNHEISER PC5CHAT,"29,90€",Accessori Informatica
3061,LOGITECH MX VERTICAL ADVANCED,"109,90€",Accessori Informatica
3062,LOGITECH M110 SILENT,"12,99€",Accessori Informatica
3063,SAMSUNG BOOK COVER BLACK GALAXY TAB S5E,"76,50€",Accessori Informatica
3064,SAMSUNG BOOK COVER BLACK GALAXY TAB A 10 2019,"65,90€",Accessori Informatica
3065,TUCANO BORSA STAR,"36,90€",Accessori Informatica
3066,WACOM ONE BY SMALL,"39,90€",Accessori Informatica
3067,WACOM ONE BY MEDIUM,"59,99€",Accessori Informatica
3068,LOGITECH G502 HERO,"69,90€",Accessori Informatica
3069,"EKON CAVO DI RETE PER PC UTP CAT 7 COLORE GRIGIO, CONNETTORI RJ45, LUNGO 3 M","14,99€",Accessori Informatica
3070,"EKON CAVO DI RETE PER PC UTP CAT 7 COLORE GRIGIO, CONNETTORI RJ45, LUNGO 5 M","22,99€",Accessori Informatica
3071,PURO MBPRO15CLIPONTR,"29,99€",Accessori Informatica
3072,BROTHER P-TOUCH CUBE,"59,90€",Accessori Informatica
3073,TRUST MAXXON POWERSTRIP UPS 800VA,"79,99€",Accessori Informatica
3074,LOGITECH MK470,"54,90€",Accessori Informatica
3075,TRUST CARICABATTERIA PER LAPTOP DA 90 W PROGETTATO PER LAPTOP A MARCA LENOVO,"39,99€",Accessori Informatica
3076,TRUST CARICABATTERIA PER LAPTOP DA 90 W PROGETTATO PER LAPTOP A MARCA ASUS,"39,99€",Accessori Informatica
3077,TRUST MAXO LAPTOP CHARGER  90W  HEWLETT  PACKARD,"39,90€",Accessori Informatica
3078,TRUST CARICABATTERIA PER LAPTOP DA 90 W PROGETTATO PER LAPTOP A MARCA ACER,"39,99€",Accessori Informatica
3079,"TRUST CARICABATTERIA PER LAPTOP DA 61 W CON CAVO, PER RICARICARE L’APPLE MACBOOK (AIR/PRO) TRAMITE USB-C","49,99€",Accessori Informatica
3080,TRUST SKETCH SILENT WIRELESS MOUSE RED,"7,99€",Accessori Informatica
3081,MICROSOFT BLUETOOTH-« MOUSE BLACK,"19,99€",Accessori Informatica
3082,MICROSOFT RJN-00015,"19,99€",Accessori Informatica
3083,TUCANO METAL,"42,90€",Accessori Informatica
3084,TUCANO TASTO,"119,00€",Accessori Informatica
3085,TRUST DALYX 10-IN-1 USB-C DOCK,"99,90€",Accessori Informatica
3086,TRUST GXT764 GLIDE-FLEX RGB XXL MOUSEPAD,"29,90€",Accessori Informatica
3087,TRUST YVO MOUSE & SLEEVE F/15.6 GÇÔ BLUE,"19,99€",Accessori Informatica
3088,TRUST YVO MOUSE & SLEEVE F/15.6 GÇÔ RED,"19,99€",Accessori Informatica
3089,NACON PCGM-500ES,"49,99€",Accessori Informatica
3090,TECNOWARE CARICABATTERIE USB C 65W NERO,"44,90€",Accessori Informatica
3091,TRUST KAZUN PRESENTER,"39,90€",Accessori Informatica
3092,TRUST PAXXON 800VA UPS 2 OUTLETS,"69,99€",Accessori Informatica
3093,TRUST PAXXON 1000VA UPS 4 OUTLETS,"99,99€",Accessori Informatica
3094,TRUST PAXXON 1500VA UPS 4 OUTLETS,"149,90€",Accessori Informatica
3095,TRUST VOCA COMFORTABLE MOUSE,"9,99€",Accessori Informatica
3096,LOGITECH M350,"24,99€",Accessori Informatica
3097,LOGITECH M350,"24,99€",Accessori Informatica
3098,LOGITECH M350,"24,99€",Accessori Informatica
3099,LOGITECH G502 LIGHTSPEED,"129,99€",Accessori Informatica
3100,APPLE SMART COVER FOR IPAD AND IPAD AIR,"55,00€",Accessori Informatica
3101,"EKON CAVO SCHERMATO CON CONNETTORI MASCHIO VGA – DVI, FINITURA ANTIPIEGA, LUNGHEZZA 1,8M","14,99€",Accessori Informatica
3102,"EKON CAVO CON CONNETTORI USB 3.1 TIPO A E USB 3.1 TIPO B MASCHI, LUNGHEZZA 1,8M","15,99€",Accessori Informatica
3103,"EKON CAVO FLAT ATA PER COLLEGARE DISCO FISSO A SCHEDA MADRE, DOTATO DI CONNETTORI MASCHIO CON 7 PIN, LUNGHEZZA 0,5 M.","9,99€",Accessori Informatica
3104,"EKON CAVO IN FERRITE CON CONNETTORI MASCHIO-MASCHIO PLACCATI IN ORO, LUNGHEZZA 1,8M","14,99€",Accessori Informatica
3105,"EKON CAVO HDMI MM, 1,8 MT, CAVO PIATTO","19,99€",Accessori Informatica
3106,EKON ECITHDMI18METG,"29,95€",Accessori Informatica
3107,EKON ECITHDMI18MMG,"24,95€",Accessori Informatica
3108,"EKON CAVO HDMI MM, 1,8 MT","14,99€",Accessori Informatica
3109,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE BIANCO, CONNETTORI RJ45, LUNGO 0,25 M","4,99€",Accessori Informatica
3110,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE GRIGIO, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 15 M","19,99€",Accessori Informatica
3111,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE BIANCO, CONNETTORI RJ45, COLORE BIANCO, LUNGO 15 M","19,99€",Accessori Informatica
3112,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE GRIGIO, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 30 M","34,95€",Accessori Informatica
3113,"EKON CAVO DI RETE PER PC UTP CAT 5E COLORE GRIGIO, CONNETTORI RJ45, COLORE GRIGIO, LUNGO 40 M","39,95€",Accessori Informatica
3114,"EKON CAVO CON CONNETTORI USB 2.0 TIPO A E USB 2.0 TIPO B MASCHI, LUNGHEZZA 1,8M","12,99€",Accessori Informatica
3115,"EKON CAVO CON CONNETTORI USB 2.0 TIPO A E USB 2.0 TIPO B MASCHI PLACCATI IN ORO, LUNGHEZZA 5M","16,99€",Accessori Informatica
3116,EKON ADATTATORE CON CONNETTORE USB-A MASCHIO E PORTA LAN FEMMINA PER CAVO DI RETE RJ45,"24,95€",Accessori Informatica
3117,"EKON CAVO CON CONNETTORI MASCHIO USB 3.1 DI TIPO A E MICRO USB DI TIPO B, LUNGHEZZA 1,8M","15,99€",Accessori Informatica
3118,"EKON CAVO CON CONNETTORI USB TIPO A MASCHIO E MINI-USB MASCHIO, COLORE NERO, LUNGO 3 M","12,99€",Accessori Informatica
3119,"EKON ADATTATORE CON CONNETTORI TYPE-C MASCHIO E USB FEMMINA, PROTEZIONE ANTIPIEGA, LUNGHEZZA 10 CM","12,99€",Accessori Informatica
3120,EKON ADATTATORE DI 10 CM CON CONNETTORI HDMI MASCHIO AD ALTA VELOCITÀ E VGA FEMMINA,"29,95€",Accessori Informatica
3121,EKON ECVHDMI10FLAT,"19,99€",Accessori Informatica
3122,"EKON CAVO HDMI MM, 2X90 GRADI, 3 MT","24,95€",Accessori Informatica
3123,"EKON CAVO HDMI PER ALTA RISOLUZIONE VIDEO IN FULL HD, CONNETTORI PLACCATI ORO CON FUNZIONE ETHERNET, LUNGHEZZA 3 M.","19,99€",Accessori Informatica
3124,"EKON CAVO HDMI PER ALTA RISOLUZIONE VIDEO IN FULL HD, CONNETTORI PLACCATI ORO CON FUNZIONE ETHERNET, LUNGHEZZA 5 M.","24,95€",Accessori Informatica
3125,"EKON CAVO HDMI PER ALTA RISOLUZIONE VIDEO IN FULL HD, CONNETTORE MINI DISPLAY PORT CON FUNZIONE ETHERNET, LUNGHEZZA 1,8M","24,95€",Accessori Informatica
3126,TRUST TYRO FULL HD WEBCAM,"47,90€",Accessori Informatica
3127,TUCANO GALA,"32,90€",Accessori Informatica
3128,MICROSOFT BLUETOOTH KEYBOARD,"59,99€",Accessori Informatica
3129,REDLINE RDL4311 - CAVO,"7,90€",Accessori Informatica
3130,REDLINE CAVO USB 2.0 TIPO A-B 1.8 M RDL4332,"5,90€",Accessori Informatica
3131,REDLINE CAVO USB 3.1 A/C BLACK 1 M. (RDL4372),"10,90€",Accessori Informatica
3132,TECNOWARE POWER CLEANER 5,"12,90€",Accessori Informatica
3133,HAMA 20180,"6,99€",Accessori Informatica
3134,LOGITECH G203 LIGHTSYNC,"29,90€",Accessori Informatica
3135,HAMA 34694,"3,99€",Accessori Informatica
3136,HP OMEN VECTOR,"29,90€",Accessori Informatica
3137,TRUST CARVE WIRED MOUSE,"8,99€",Accessori Informatica
3138,TRUST SET DI ALTOPARLANTI 2.0 CON ILLUMINAZIONE LED A LUCE PULSANTE ROSSA,"34,99€",Accessori Informatica
3139,TRUST ZAYA WRL RCHRGABLE MOUSE RED,"17,99€",Accessori Informatica
3140,TRUST ZAYA WRL RCHRGABLE MOUSE BLK,"17,99€",Accessori Informatica
3141,TRUST VOXX ERGONOMIC RECHARGEABLE MOUSE,"49,90€",Accessori Informatica
3142,TRUST DALYX USB-C HDMI ADAPTER,"29,90€",Accessori Informatica
3143,TRUST PRIMO KEYBOARD IT,"11,90€",Accessori Informatica
3144,TRUST ODY WIRELESS KEYBOARD & MOUSE IT,"24,99€",Accessori Informatica
3145,TECNOWARE FAU17610 CARICABATTERIE UNIVERSALE PER NOTEBOOK 95 W,"39,90€",Accessori Informatica
3146,LOGITECH M190 FULL-SIZE WIRELESS MOUSE - MID GREY - EMEA,"14,99€",Accessori Informatica
3147,LOGITECH M190 FULL-SIZE WIRELESS MOUSE - BLUE - EMEA,"14,99€",Accessori Informatica
3148,LOGITECH M190 FULL-SIZE WIRELESS MOUSE - RED - EMEA,"14,99€",Accessori Informatica
3149,LOGITECH K380,"54,90€",Accessori Informatica
3150,GBC PROLUNGA 5 METRI PRESA 10­16A E SPINA 16A,"13,90€",Accessori Informatica
3151,TUCANO GALA,"32,90€",Accessori Informatica
3152,LOGITECH MK295 SILENT,"39,90€",Accessori Informatica
3153,LOGITECH MK295 SILENT,"39,90€",Accessori Informatica
3154,"EKON CAVO PER RISOLUZIONE 3D E 4K ULTRA HD CON DUE CONNETTORI MASCHIO DISPLAYPORT, LUNGHEZZA 1,8M","19,99€",Accessori Informatica
3155,GBC 14201015,"11,90€",Accessori Informatica
3156,GBC 14201025 - PROLUNGA SP.16A+T PRESA 10/16A+T,"13,90€",Accessori Informatica
3157,TRUST PRIMO DNI SMARTCARD READER,"12,90€",Accessori Informatica
3158,TUCANO GALA,"29,90€",Accessori Informatica
3159,TUCANO GALA,"29,90€",Accessori Informatica
3160,"TUCANO BORSA COMPATTA E LEGGERA, REALIZZATA IN TESSUTO OTTENUTO DALLA PLASTICA RICICLATA PER LAPTOP FINO A 17"".","39,90€",Accessori Informatica
3161,NILOX NXPRIVACY3PZ,"4,99€",Accessori Informatica
3162,TUCANO PLANET,"59,90€",Accessori Informatica
3163,TUCANO METAL,"42,90€",Accessori Informatica
3164,"TUCANO CUSTODIA PER IPAD AIR 10,9""M2 2024/M3 2025 CON SCOCCA POSTERIORE FLESSIBILE ED INTERNO ANTIGRAFFIO.","36,90€",Accessori Informatica
3165,"TUCANO CUSTODIA PER IPAD AIR 11""M2 2024/M3 2025 CON SCOCCA POSTERIORE FLESSIBILE ED INTERNO ANTIGRAFFIO.","29,90€",Accessori Informatica
3166,TUCANO ALUNNO,"34,99€",Accessori Informatica
